Hours;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
03:00-04:00;13.45;26.29;15.76;46.34;33.80;31.66;25.03;55.84;182.88;5.03
04:00-05:00;14.24;17.44;18.05;43.66;32.04;27.08;25.12;55.43;186.65;5.98
05:00-06:00;26.71;11.26;20.83;48.52;32.55;26.80;27.74;61.40;187.42;28.91
06:00-07:00;33.11;22.29;29.88;61.69;32.00;27.45;38.40;71.20;195.09;58.92
07:00-08:00;50.84;33.78;46.83;99.00;33.76;26.48;48.64;84.00;236.26;92.58
08:00-09:00;51.45;44.94;47.05;87.45;39.28;33.41;52.93;88.33;243.53;111.33
09:00-10:00;53.89;49.04;47.39;96.80;44.51;52.22;49.89;95.46;257.58;106.03
10:00-11:00;56.08;49.64;46.82;104.48;45.62;52.05;48.89;85.08;254.17;98.74
11:00-12:00;56.79;48.10;46.50;99.82;44.77;53.12;47.20;81.07;230.00;91.17
12:00-13:00;55.89;46.95;45.80;96.48;44.70;57.61;47.00;83.76;223.12;82.89
13:00-14:00;51.81;46.04;41.34;89.90;39.14;54.62;45.95;77.56;214.00;76.14
14:00-15:00;48.39;43.38;39.02;80.73;34.77;49.05;45.00;76.37;214.88;77.96
15:00-16:00;48.78;36.48;37.44;72.97;34.68;32.82;42.97;77.78;221.65;84.33
16:00-17:00;57.93;33.05;39.58;75.59;35.88;32.45;43.68;73.58;243.44;90.14
17:00-18:00;62.90;34.13;43.00;105.44;48.56;46.95;46.81;86.42;266.30;113.13
18:00-19:00;64.41;43.03;50.07;105.82;50.57;63.76;45.27;87.69;274.00;128.08
19:00-20:00;60.71;49.22;49.98;96.02;51.02;64.45;42.57;85.96;262.95;125.04
20:00-21:00;51.62;46.38;41.10;85.00;38.64;59.04;34.03;69.55;252.46;119.07
21:00-22:00;43.31;42.44;34.15;81.19;36.15;53.40;29.23;58.41;230.10;107.51
22:00-23:00;43.19;33.36;38.09;81.19;38.59;56.03;28.67;64.64;217.65;110.37
23:00-24:00;39.35;33.97;36.00;81.08;38.00;56.84;26.76;65.70;207.99;103.94
00:00-01:00;31.14;31.39;26.40;75.00;38.10;44.16;24.38;57.65;205.00;80.00
01:00-02:00;29.65;34.58;23.06;65.13;33.83;30.97;19.53;58.60;199.96;73.50
02:00-03:00;29.56;29.67;22.22;59.71;33.00;25.15;15.35;57.71;196.42;65.91
03:00-04:00;24.17;27.49;22.03;55.25;30.00;28.34;9.38;45.96;192.77;49.95
04:00-05:00;19.72;21.30;22.53;50.01;27.01;23.49;8.66;43.70;192.43;45.37
05:00-06:00;30.34;15.59;23.90;52.93;28.48;30.16;17.29;47.91;197.60;45.00
06:00-07:00;36.98;18.90;33.18;55.99;29.74;55.26;28.44;60.04;218.90;48.23
07:00-08:00;60.09;34.78;44.41;61.25;32.70;66.49;36.73;79.90;259.24;59.39
08:00-09:00;65.94;48.00;46.94;70.06;35.10;65.81;39.06;88.82;284.66;60.65
09:00-10:00;66.06;47.79;46.30;72.89;36.90;66.77;39.11;89.27;292.50;68.71
10:00-11:00;66.95;48.14;47.51;73.49;37.20;66.73;38.86;89.63;274.10;63.99
11:00-12:00;67.51;45.50;47.21;69.19;35.88;67.00;39.06;91.05;256.54;69.55
12:00-13:00;60.02;45.03;48.37;67.94;40.88;67.20;37.75;88.75;243.74;67.64
13:00-14:00;55.01;45.50;50.00;61.23;37.04;66.42;35.46;87.10;217.97;46.90
14:00-15:00;52.54;40.81;45.70;59.03;34.90;64.33;35.82;83.98;213.01;47.13
15:00-16:00;51.86;42.04;42.99;58.41;33.07;62.56;32.99;79.96;220.00;37.86
16:00-17:00;55.88;38.94;42.34;58.03;34.84;62.84;32.69;83.42;238.05;42.97
17:00-18:00;70.68;41.15;47.52;72.89;37.99;68.07;38.77;95.98;262.00;56.46
18:00-19:00;68.00;48.93;54.10;85.48;49.27;71.64;39.37;90.16;280.67;64.50
19:00-20:00;53.70;50.99;53.90;81.79;49.79;72.52;39.25;87.70;269.00;69.78
20:00-21:00;54.94;50.94;47.28;75.93;45.14;71.81;32.56;74.58;243.07;54.52
21:00-22:00;45.14;44.99;34.37;69.75;36.57;63.73;31.10;62.74;225.61;45.00
22:00-23:00;44.94;38.62;35.51;72.89;38.86;60.49;32.13;59.82;216.68;44.20
23:00-24:00;39.99;39.54;30.16;70.31;38.33;57.66;29.55;55.60;205.96;35.00
00:00-01:00;33.03;38.92;35.64;64.87;29.20;57.63;24.95;48.98;222.01;25.00
01:00-02:00;30.66;30.44;28.00;58.65;31.16;49.31;19.36;48.66;214.92;17.08
02:00-03:00;29.92;24.91;24.36;55.08;28.26;47.78;16.01;47.70;209.61;13.94
03:00-04:00;29.63;22.67;23.50;51.59;23.16;41.45;11.09;46.60;196.70;4.16
04:00-05:00;29.54;16.87;22.94;50.00;24.86;37.58;10.52;48.00;193.04;3.10
05:00-06:00;30.65;15.43;27.00;50.00;26.67;44.02;19.15;51.52;195.05;4.16
06:00-07:00;39.94;16.05;33.40;51.00;40.70;53.11;30.02;62.97;200.90;4.16
07:00-08:00;55.67;32.33;42.69;52.19;54.19;68.65;38.53;77.94;217.21;5.00
08:00-09:00;62.65;48.62;47.52;55.19;52.87;70.16;41.64;90.04;223.76;16.18
09:00-10:00;58.07;49.01;48.00;63.91;47.69;69.68;39.54;97.76;230.00;26.73
10:00-11:00;55.47;47.58;48.00;66.13;49.68;71.04;35.24;90.69;222.39;31.49
11:00-12:00;53.90;45.94;46.95;67.37;49.91;70.11;34.06;86.97;214.92;39.77
12:00-13:00;54.16;46.54;44.00;71.38;50.22;68.29;32.00;79.25;208.43;39.41
13:00-14:00;54.35;45.46;42.05;65.77;49.34;64.37;31.27;76.64;200.00;28.63
14:00-15:00;50.75;42.94;39.99;58.53;38.35;60.86;33.47;77.14;203.09;34.02
15:00-16:00;50.51;38.18;37.65;57.51;37.47;57.16;34.46;76.98;213.98;36.96
16:00-17:00;52.10;35.54;38.00;57.12;37.08;64.76;36.54;82.00;226.32;22.91
17:00-18:00;56.49;35.68;45.26;69.75;42.92;71.52;43.32;88.22;260.00;53.93
18:00-19:00;62.96;41.66;48.04;88.00;53.55;74.05;44.14;98.02;267.03;77.91
19:00-20:00;61.29;50.45;49.98;82.38;52.25;74.74;44.25;95.01;261.41;80.10
20:00-21:00;47.00;49.47;46.00;79.37;45.93;71.34;38.02;77.20;243.62;69.82
21:00-22:00;38.60;42.98;42.70;76.55;36.71;61.88;33.40;67.18;227.85;63.26
22:00-23:00;39.46;35.42;42.10;75.83;40.57;56.98;35.42;63.19;222.66;73.12
23:00-24:00;35.75;35.49;40.50;69.75;36.21;56.09;32.39;57.01;217.00;66.33
00:00-01:00;30.06;34.75;32.10;57.29;29.81;58.26;31.17;64.37;225.92;60.01
01:00-02:00;28.92;35.95;29.31;51.38;17.10;55.51;31.18;59.91;216.00;60.01
02:00-03:00;25.60;30.86;25.58;48.01;9.26;53.56;30.80;55.10;207.62;62.72
03:00-04:00;21.42;29.47;24.73;41.89;5.87;45.07;29.90;52.20;197.22;56.10
04:00-05:00;18.42;24.74;24.08;40.98;8.20;44.68;29.72;49.51;186.70;63.30
05:00-06:00;28.66;22.95;25.32;48.98;16.48;54.34;31.10;48.52;186.60;87.00
06:00-07:00;33.35;29.58;24.77;66.83;29.09;61.91;38.70;49.67;198.01;154.63
07:00-08:00;50.09;39.73;27.61;100.38;38.92;70.30;45.42;53.51;200.03;175.11
08:00-09:00;48.34;49.49;33.27;110.69;44.07;71.69;52.40;61.96;200.00;185.99
09:00-10:00;51.57;50.71;38.75;110.80;44.94;72.47;47.00;65.30;204.86;170.00
10:00-11:00;50.84;48.98;40.35;108.57;44.57;72.20;43.51;66.50;204.50;166.29
11:00-12:00;52.20;50.54;39.00;109.15;43.73;71.04;42.10;63.50;204.43;155.99
12:00-13:00;51.52;49.76;37.06;106.04;40.69;68.10;40.36;63.37;205.21;147.98
13:00-14:00;51.45;48.43;36.06;105.59;40.15;67.75;40.08;57.14;195.02;142.88
14:00-15:00;50.07;46.17;33.32;107.70;38.63;65.53;36.81;52.30;191.90;143.32
15:00-16:00;47.79;44.99;32.10;108.68;37.28;63.36;32.49;50.65;196.92;146.83
16:00-17:00;47.27;44.05;34.10;108.43;39.39;60.82;32.87;57.70;201.02;151.57
17:00-18:00;50.05;47.10;39.77;120.00;47.07;69.59;40.84;65.01;222.87;166.79
18:00-19:00;55.55;52.49;49.50;124.83;48.45;72.33;43.15;66.40;257.45;173.72
19:00-20:00;55.00;53.54;52.56;113.84;44.34;72.95;40.45;63.80;265.36;175.78
20:00-21:00;46.02;48.02;44.78;97.20;39.90;67.09;35.39;60.35;257.13;158.63
21:00-22:00;35.23;41.51;39.24;80.00;33.18;53.94;31.14;54.09;241.90;132.97
22:00-23:00;37.69;37.92;41.95;80.00;33.39;55.47;32.17;53.20;228.52;150.86
23:00-24:00;36.87;40.64;40.06;80.00;30.47;56.85;32.68;52.67;206.00;144.35
00:00-01:00;29.53;43.18;37.86;80.81;24.54;59.34;27.60;51.07;252.53;139.96
01:00-02:00;28.17;36.54;34.60;69.61;19.32;55.99;27.42;51.08;242.23;150.81
02:00-03:00;19.58;33.17;32.12;72.08;18.36;54.53;26.86;50.25;232.25;156.98
03:00-04:00;11.23;32.26;29.01;58.28;15.76;32.58;25.71;46.09;215.01;141.50
04:00-05:00;11.18;27.92;24.37;57.76;15.25;33.97;26.01;45.80;209.55;141.00
05:00-06:00;20.74;27.05;24.36;69.63;22.39;49.79;27.97;45.42;222.78;150.40
06:00-07:00;34.03;27.24;27.64;94.64;32.83;56.37;31.09;46.74;249.93;173.06
07:00-08:00;48.97;27.41;29.99;127.06;44.95;67.07;40.25;49.95;297.21;195.01
08:00-09:00;49.96;33.17;32.40;135.06;47.26;68.17;43.80;49.13;290.00;255.02
09:00-10:00;47.71;41.99;34.56;135.70;46.39;68.13;43.19;57.67;306.09;231.40
10:00-11:00;47.91;47.44;37.06;129.33;41.90;68.07;43.68;61.17;288.72;219.55
11:00-12:00;47.96;46.57;38.10;124.00;42.96;66.03;42.72;62.40;272.94;204.04
12:00-13:00;48.68;43.39;38.56;111.26;40.94;65.82;41.37;63.45;279.97;187.10
13:00-14:00;46.17;43.00;36.20;106.08;40.52;63.23;39.98;55.08;255.46;177.00
14:00-15:00;42.32;38.08;34.88;108.74;41.29;61.71;39.02;49.95;253.64;170.15
15:00-16:00;41.46;34.50;32.45;113.14;40.41;64.50;39.11;53.48;256.99;178.75
16:00-17:00;42.01;31.27;31.94;120.22;41.76;65.39;41.37;60.60;264.73;187.06
17:00-18:00;49.41;33.84;39.49;142.78;46.01;68.25;43.98;67.05;276.49;193.86
18:00-19:00;52.75;42.44;47.84;162.31;52.22;72.09;46.00;72.00;299.03;210.51
19:00-20:00;49.43;45.84;51.81;131.54;52.23;73.45;44.66;75.00;288.69;194.58
20:00-21:00;43.74;46.43;46.50;110.38;41.29;70.84;40.99;67.63;277.01;177.13
21:00-22:00;33.33;39.96;40.87;93.07;39.10;65.58;33.90;62.25;257.64;157.49
22:00-23:00;34.45;32.60;40.63;94.50;40.76;64.97;33.38;60.48;248.63;159.62
23:00-24:00;35.90;37.78;38.79;98.85;40.94;61.53;33.00;56.00;229.60;136.08
00:00-01:00;30.50;37.78;38.14;81.81;19.68;60.15;32.87;53.37;213.90;135.30
01:00-02:00;29.79;36.24;35.66;71.65;16.52;58.94;29.73;49.16;203.27;136.27
02:00-03:00;28.58;33.80;31.92;65.99;16.35;56.99;31.30;48.93;200.48;132.75
03:00-04:00;26.79;28.75;25.94;60.70;12.58;54.27;26.45;47.01;194.52;127.77
04:00-05:00;18.63;27.57;23.51;57.29;7.46;48.00;26.52;46.96;193.99;123.54
05:00-06:00;22.25;24.34;31.21;65.99;14.96;55.34;27.05;51.00;205.00;134.00
06:00-07:00;22.00;25.68;39.30;91.83;34.58;66.31;32.45;67.64;229.10;152.70
07:00-08:00;30.25;28.79;51.23;120.00;43.56;73.08;33.21;80.22;274.05;172.14
08:00-09:00;33.34;31.41;49.98;121.97;45.11;76.86;37.74;83.59;294.40;195.39
09:00-10:00;39.96;33.00;50.54;120.00;47.51;74.93;38.92;85.66;290.64;188.92
10:00-11:00;35.17;37.23;50.50;111.75;45.13;72.01;40.00;79.71;275.40;179.95
11:00-12:00;32.44;39.07;51.01;98.42;43.98;71.20;39.30;75.61;265.10;177.12
12:00-13:00;31.28;42.44;50.37;95.89;38.90;69.74;39.59;75.79;250.00;161.50
13:00-14:00;30.89;43.33;52.99;91.02;38.69;68.60;37.86;75.00;244.27;151.86
14:00-15:00;30.68;38.25;54.20;89.92;37.57;67.44;35.69;69.94;243.02;153.57
15:00-16:00;30.88;33.88;52.06;86.70;36.13;68.14;35.69;70.38;249.22;158.69
16:00-17:00;33.17;29.91;49.66;92.45;38.41;69.00;37.41;68.98;260.00;157.20
17:00-18:00;39.90;30.44;62.55;116.87;49.47;75.04;41.30;77.94;278.00;168.30
18:00-19:00;44.92;38.42;73.07;130.00;52.51;76.13;43.04;88.63;294.36;186.00
19:00-20:00;39.72;48.95;66.37;117.26;50.09;74.43;41.91;87.00;278.41;181.90
20:00-21:00;30.21;51.02;55.14;98.66;42.31;70.74;39.81;79.40;259.29;156.06
21:00-22:00;28.63;50.62;51.80;92.01;37.09;64.70;35.13;68.50;240.00;145.92
22:00-23:00;30.40;42.44;49.98;94.99;38.25;65.19;37.92;65.58;225.84;146.16
23:00-24:00;38.63;44.94;46.75;94.60;34.81;63.06;35.69;64.00;213.54;147.70
00:00-01:00;36.10;42.51;39.80;80.27;31.24;64.50;33.33;55.00;211.77;157.40
01:00-02:00;30.14;38.24;36.79;74.60;30.25;61.76;30.98;52.30;199.85;153.73
02:00-03:00;26.15;34.90;35.87;74.07;29.49;55.66;29.90;48.87;203.69;149.78
03:00-04:00;9.48;33.04;32.00;68.80;29.56;59.20;28.79;42.35;193.91;145.09
04:00-05:00;12.80;29.53;31.83;67.35;30.02;55.55;27.71;41.31;188.70;148.06
05:00-06:00;16.41;28.07;38.88;72.35;31.76;56.60;27.26;42.86;195.36;151.10
06:00-07:00;12.18;31.17;43.47;90.78;40.02;57.96;27.82;49.67;222.81;172.50
07:00-08:00;15.76;42.87;54.10;103.00;48.96;62.84;30.03;69.17;283.80;190.00
08:00-09:00;29.99;52.07;65.71;119.10;51.94;65.48;31.79;73.76;285.36;205.38
09:00-10:00;37.57;56.49;65.35;109.03;50.92;68.71;35.20;75.07;270.11;220.79
10:00-11:00;44.38;52.38;64.54;94.00;50.20;68.50;35.20;71.07;272.63;206.00
11:00-12:00;46.47;52.34;62.01;93.88;47.45;68.25;34.47;69.16;278.02;216.93
12:00-13:00;49.96;50.68;58.98;93.00;43.51;66.95;33.36;70.65;256.00;181.90
13:00-14:00;44.12;49.31;58.53;92.73;41.67;64.20;29.90;69.97;240.00;176.52
14:00-15:00;35.64;48.84;55.81;94.01;39.49;63.93;28.51;62.09;229.39;181.21
15:00-16:00;27.42;47.72;55.50;92.00;41.78;61.73;29.12;62.71;235.31;182.19
16:00-17:00;29.67;47.43;56.21;91.03;44.30;62.93;29.14;65.39;229.06;195.13
17:00-18:00;39.85;48.19;70.07;100.10;49.57;67.15;33.55;68.89;236.00;213.26
18:00-19:00;44.95;52.16;90.08;134.23;49.74;68.91;44.24;74.09;282.70;229.47
19:00-20:00;46.54;64.70;78.91;115.95;44.79;70.00;43.89;72.64;273.89;221.87
20:00-21:00;42.51;54.91;60.03;94.00;39.79;67.56;41.14;61.20;254.21;206.49
21:00-22:00;40.02;51.04;53.03;89.19;37.84;65.02;36.74;46.34;222.26;177.40
22:00-23:00;41.86;44.36;49.74;85.46;37.54;66.02;40.00;52.22;208.80;179.00
23:00-24:00;38.00;49.50;45.00;84.54;34.71;63.50;36.15;52.57;191.09;171.37
00:00-01:00;34.75;49.86;42.21;81.00;34.75;66.69;34.24;50.15;194.18;159.14
01:00-02:00;29.32;43.02;39.68;82.07;30.03;63.41;34.01;44.70;185.18;158.47
02:00-03:00;22.19;41.33;36.64;79.75;29.33;60.44;33.08;40.25;179.53;156.25
03:00-04:00;13.95;42.02;34.47;75.98;26.06;54.60;32.10;38.49;171.43;153.09
04:00-05:00;13.14;36.28;33.49;69.80;25.72;51.52;31.50;29.67;168.18;154.09
05:00-06:00;25.50;33.41;37.27;85.00;27.50;51.71;34.12;36.65;181.50;158.64
06:00-07:00;45.93;38.71;42.04;102.80;29.94;51.98;45.63;44.97;212.34;182.26
07:00-08:00;71.97;44.67;55.08;118.00;32.07;54.72;52.77;56.12;257.23;208.07
08:00-09:00;70.92;53.39;61.08;144.49;36.86;54.47;59.32;60.69;272.90;235.06
09:00-10:00;64.50;58.88;62.50;122.00;38.00;62.91;57.01;64.05;281.62;229.58
10:00-11:00;62.93;58.80;64.64;117.05;42.11;66.30;50.63;63.83;269.14;210.64
11:00-12:00;64.44;57.34;61.58;105.15;41.82;66.15;48.17;59.64;268.78;203.46
12:00-13:00;59.61;57.46;58.60;95.09;45.48;65.12;43.96;55.01;262.00;191.21
13:00-14:00;58.04;53.53;57.80;94.70;42.81;62.41;43.02;51.60;242.02;181.63
14:00-15:00;54.16;52.93;54.95;93.69;39.00;58.57;43.11;49.86;229.00;183.42
15:00-16:00;49.70;52.38;52.42;92.84;40.01;55.39;44.70;44.95;219.91;192.00
16:00-17:00;52.53;52.10;72.01;91.19;39.80;58.02;46.00;48.03;227.00;200.00
17:00-18:00;64.91;51.04;103.18;97.83;44.38;66.68;55.91;54.01;248.51;208.22
18:00-19:00;77.99;58.55;127.65;120.00;49.38;69.43;57.05;58.20;265.00;210.45
19:00-20:00;63.97;66.65;93.62;115.00;43.98;70.11;54.02;55.10;265.45;207.80
20:00-21:00;62.70;56.02;67.62;98.52;39.16;70.01;48.68;49.05;246.10;197.95
21:00-22:00;50.40;50.09;60.33;94.70;36.37;66.10;44.35;41.00;220.56;175.89
22:00-23:00;58.17;42.73;52.32;94.70;36.33;65.80;41.74;40.51;206.12;169.36
23:00-24:00;49.38;46.75;46.57;94.98;33.39;64.50;39.61;42.70;198.75;155.25
00:00-01:00;44.79;45.53;41.73;87.60;32.07;55.54;35.38;28.38;197.60;161.80
01:00-02:00;34.35;44.80;40.10;78.58;30.57;53.02;34.92;21.12;187.00;156.90
02:00-03:00;30.65;44.15;38.53;72.58;29.24;52.10;35.62;11.19;192.99;144.88
03:00-04:00;30.29;44.15;37.33;70.50;27.50;51.31;34.34;3.67;186.69;138.44
04:00-05:00;30.53;38.99;36.62;69.11;19.99;51.14;34.76;3.15;182.30;136.06
05:00-06:00;33.68;37.68;38.41;69.70;25.00;53.23;36.46;16.77;192.17;139.35
06:00-07:00;45.86;39.52;43.91;70.00;28.47;67.16;42.39;37.50;211.68;134.68
07:00-08:00;59.91;44.78;70.01;70.49;30.78;79.62;50.91;49.52;253.84;143.47
08:00-09:00;62.98;54.12;86.87;75.60;32.49;88.06;60.07;56.30;263.75;160.00
09:00-10:00;60.19;58.39;85.30;84.00;35.30;86.01;58.68;58.75;261.98;173.33
10:00-11:00;63.32;61.72;74.94;83.04;38.88;80.04;53.63;55.84;242.24;172.39
11:00-12:00;65.65;61.34;70.12;74.27;41.30;79.15;52.00;54.28;221.87;162.74
12:00-13:00;62.91;62.08;59.91;75.01;42.08;75.41;47.32;50.56;213.47;154.19
13:00-14:00;61.46;55.73;57.69;74.08;37.77;71.56;45.63;49.72;195.30;148.19
14:00-15:00;57.41;52.60;57.99;68.14;33.84;72.03;45.97;43.73;192.48;142.01
15:00-16:00;50.81;48.00;61.05;62.23;34.12;76.49;47.71;46.90;190.00;135.90
16:00-17:00;54.09;50.00;57.43;64.11;35.58;81.08;49.98;47.34;189.45;144.22
17:00-18:00;60.23;51.02;88.96;74.20;35.77;88.35;57.62;55.06;228.63;173.92
18:00-19:00;60.57;55.47;95.95;90.43;48.08;88.50;62.05;55.84;266.00;179.42
19:00-20:00;62.97;59.82;85.46;92.10;46.27;81.62;57.60;57.26;260.29;182.17
20:00-21:00;52.97;57.66;60.01;79.46;40.90;77.77;49.95;55.16;233.10;167.51
21:00-22:00;48.03;50.25;46.38;68.29;33.36;71.05;46.03;48.92;221.97;165.76
22:00-23:00;51.45;45.00;45.82;77.92;32.97;69.01;43.40;48.97;207.56;162.71
23:00-24:00;47.44;42.00;44.57;83.08;30.99;67.02;42.08;42.40;208.29;157.44
00:00-01:00;45.67;43.96;40.45;79.28;27.06;63.93;38.70;35.95;198.30;167.43
01:00-02:00;43.09;43.57;39.21;72.10;20.00;58.71;36.67;28.95;189.20;159.70
02:00-03:00;34.97;42.24;37.48;66.44;16.22;56.68;35.76;25.71;187.21;162.76
03:00-04:00;31.02;39.50;36.07;63.16;12.50;52.92;33.85;23.96;178.72;151.54
04:00-05:00;31.14;35.51;34.55;60.29;7.59;52.10;33.70;23.03;176.04;140.76
05:00-06:00;35.41;35.31;34.55;60.10;21.12;54.67;35.04;35.38;176.35;139.04
06:00-07:00;48.50;41.55;39.80;60.71;33.08;63.57;40.55;43.27;187.35;151.18
07:00-08:00;67.49;45.48;49.26;61.23;42.95;75.87;49.26;57.06;196.91;143.70
08:00-09:00;66.49;53.41;52.50;65.10;45.06;83.58;58.76;60.90;210.00;148.06
09:00-10:00;65.66;59.66;52.51;69.02;46.44;80.10;60.89;61.60;215.38;159.30
10:00-11:00;60.88;61.57;50.37;72.69;45.49;80.93;54.94;58.78;217.60;176.15
11:00-12:00;62.79;63.27;49.06;75.00;48.39;81.08;53.32;57.67;209.66;172.41
12:00-13:00;61.44;61.45;50.37;75.19;47.00;75.60;50.77;60.01;201.72;175.74
13:00-14:00;59.37;55.35;44.18;69.48;47.39;76.83;49.97;57.43;191.05;156.72
14:00-15:00;58.96;54.01;41.00;61.48;46.34;78.41;50.00;55.24;189.99;159.38
15:00-16:00;54.76;51.54;37.77;58.53;43.94;79.19;52.40;54.49;196.50;160.75
16:00-17:00;61.62;49.99;37.24;61.19;43.65;80.88;55.63;57.31;196.52;171.03
17:00-18:00;71.58;51.99;46.52;67.33;49.50;85.00;62.07;64.48;222.31;191.99
18:00-19:00;80.06;59.20;53.10;85.38;51.00;91.52;65.09;66.77;240.00;209.16
19:00-20:00;64.04;64.56;48.25;92.12;48.05;87.12;59.58;63.89;245.27;206.32
20:00-21:00;62.00;64.57;41.49;92.00;42.82;79.93;52.52;55.59;227.75;193.27
21:00-22:00;53.50;56.50;36.50;86.35;38.99;68.71;47.01;52.91;211.88;182.11
22:00-23:00;61.58;48.15;40.62;85.10;37.99;66.52;43.99;51.79;203.00;176.57
23:00-24:00;53.50;49.41;39.12;78.87;35.84;61.75;41.20;46.64;197.00;167.15
00:00-01:00;41.81;48.00;33.26;68.84;34.20;57.99;40.01;46.24;197.14;151.81
01:00-02:00;41.50;42.34;29.47;65.31;32.52;56.09;39.06;43.79;190.00;164.80
02:00-03:00;39.22;42.10;25.07;61.88;31.54;55.05;38.00;44.38;187.98;166.20
03:00-04:00;31.32;39.40;22.99;60.40;30.38;51.19;36.24;42.31;179.73;154.50
04:00-05:00;31.17;38.00;22.68;57.14;30.97;51.02;36.51;38.91;179.04;150.12
05:00-06:00;34.03;35.00;25.21;63.00;32.48;55.20;41.62;41.97;179.49;152.68
06:00-07:00;43.13;38.00;32.16;80.59;40.00;65.28;47.00;42.40;179.93;189.90
07:00-08:00;60.59;43.60;33.44;120.30;48.93;82.90;58.74;45.88;189.99;226.54
08:00-09:00;65.10;54.96;34.72;129.72;52.74;92.15;66.62;50.00;190.00;257.87
09:00-10:00;65.05;60.72;35.99;125.39;50.79;93.65;64.86;56.92;195.31;270.00
10:00-11:00;64.92;61.62;37.00;117.57;48.20;91.93;61.68;58.15;195.34;249.60
11:00-12:00;62.17;61.48;37.13;105.13;44.91;90.31;57.42;58.95;195.87;230.01
12:00-13:00;60.92;56.60;39.44;96.72;41.94;84.96;55.36;56.63;195.41;220.77
13:00-14:00;60.91;52.90;35.61;95.03;41.83;83.99;53.68;52.00;186.29;218.99
14:00-15:00;54.77;50.14;29.88;90.70;39.00;85.59;51.20;51.00;184.49;219.53
15:00-16:00;49.69;46.58;30.00;92.85;37.50;86.87;53.54;53.65;190.00;218.99
16:00-17:00;48.08;44.09;29.70;97.43;35.63;84.96;54.75;58.30;194.00;224.58
17:00-18:00;55.17;45.18;36.97;109.98;40.94;90.01;62.35;63.09;214.95;248.90
18:00-19:00;63.96;49.98;42.60;131.32;42.90;93.90;68.64;66.13;239.49;248.07
19:00-20:00;57.53;57.24;41.37;114.55;40.97;90.54;60.40;63.29;244.31;223.19
20:00-21:00;53.78;55.82;37.29;101.20;36.48;78.56;55.53;58.16;224.96;205.00
21:00-22:00;45.45;49.48;32.71;90.76;31.31;69.60;47.16;52.80;204.84;183.89
22:00-23:00;53.80;44.28;36.96;86.20;30.31;68.77;43.90;51.20;201.00;175.47
23:00-24:00;46.91;46.25;33.26;85.50;24.35;65.18;42.60;47.18;187.68;166.81
00:00-01:00;35.05;46.29;36.35;86.83;21.22;63.16;37.14;44.80;190.27;164.85
01:00-02:00;32.29;44.01;30.64;82.07;19.79;59.98;40.82;40.67;179.61;160.03
02:00-03:00;30.34;43.12;31.26;75.69;12.94;58.20;39.01;41.24;178.30;159.72
03:00-04:00;29.99;40.68;29.85;70.15;11.40;56.52;36.92;40.24;177.46;152.51
04:00-05:00;30.53;36.10;25.67;69.09;11.23;56.95;36.38;39.78;177.61;153.60
05:00-06:00;32.17;35.00;23.41;79.75;16.74;61.53;36.66;39.90;190.00;166.96
06:00-07:00;43.42;35.00;21.41;102.90;28.92;74.90;46.09;40.56;224.83;183.61
07:00-08:00;61.60;39.10;30.55;183.83;42.49;99.07;58.29;41.97;265.00;210.00
08:00-09:00;62.50;41.35;32.00;204.69;45.58;113.07;66.74;46.00;300.02;251.10
09:00-10:00;63.30;42.58;33.14;155.48;43.52;111.23;65.00;51.45;299.39;256.43
10:00-11:00;61.59;46.67;33.98;151.07;39.91;108.25;61.12;53.09;275.88;238.61
11:00-12:00;63.28;45.45;34.00;135.00;37.92;103.69;58.84;54.34;270.00;229.96
12:00-13:00;60.39;46.87;34.93;121.58;36.84;98.33;56.61;51.86;245.84;217.75
13:00-14:00;59.33;45.92;31.08;117.68;35.73;92.63;53.29;45.99;240.08;205.86
14:00-15:00;58.97;41.34;24.84;112.21;31.33;89.86;52.00;44.34;244.00;215.27
15:00-16:00;53.19;38.53;23.99;117.18;29.45;90.45;53.06;45.93;256.49;217.97
16:00-17:00;53.03;35.85;25.04;120.00;31.32;95.01;54.01;52.00;273.57;224.58
17:00-18:00;64.41;34.52;32.88;131.01;34.53;106.82;60.79;59.65;307.38;250.00
18:00-19:00;64.94;40.46;36.09;144.98;43.72;121.46;65.10;65.00;341.85;250.00
19:00-20:00;63.71;50.75;36.59;125.96;41.33;102.06;59.97;64.13;315.31;231.15
20:00-21:00;54.64;51.40;36.50;118.11;30.89;89.34;52.15;59.30;274.98;218.08
21:00-22:00;50.15;47.26;34.70;96.30;24.64;74.43;45.10;55.76;250.00;190.53
22:00-23:00;47.09;42.11;36.26;93.71;23.53;70.12;44.59;53.93;235.02;185.70
23:00-24:00;49.00;47.16;36.09;90.74;19.81;65.57;42.51;47.89;215.02;173.67
00:00-01:00;37.68;45.95;33.64;97.70;12.22;64.63;42.00;46.62;220.27;157.52
01:00-02:00;32.05;44.63;30.95;85.03;13.14;60.64;40.48;43.09;212.90;155.31
02:00-03:00;31.10;39.87;24.99;81.29;10.31;57.80;37.01;43.00;203.75;154.26
03:00-04:00;30.32;39.02;23.12;80.16;9.03;55.58;35.14;42.59;196.24;148.42
04:00-05:00;29.83;33.81;20.33;75.18;8.76;55.28;32.87;42.20;198.89;147.02
