;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
5006;321.5;137.0;219.0;0.0;-1005.0;-477.0;0.0;0.0;0.0;0.0
5007;236.5;72.0;64.0;0.0;-1003.0;-485.0;0.0;0.0;0.0;0.0
5008;236.0;-172.0;0.0;11.5;-1001.5;-485.0;0.0;0.0;0.0;1.0
5009;224.0;-325.0;0.0;-430.0;-348.5;-274.0;0.0;0.0;0.0;1.5
5010;248.0;-10.5;49.0;-28.0;255.5;107.0;0.0;0.0;0.0;284.5
5011;655.5;154.5;97.5;3.5;356.5;189.0;0.0;0.0;0.0;214.0
5012;26.5;309.5;84.0;208.5;285.5;348.5;0.0;0.0;0.0;86.0
5013;-452.5;271.0;87.5;174.0;463.5;137.5;0.0;0.0;0.0;147.0
5014;-30.0;263.5;210.5;311.0;628.5;172.5;0.0;0.0;0.0;260.5
5015;0.0;155.0;204.0;335.0;551.0;206.5;0.0;0.0;0.0;182.0
5016;-303.0;-50.5;-62.0;121.0;275.0;-145.5;0.0;0.0;0.0;0.0
5017;-896.5;-606.0;-368.5;131.5;378.5;-397.0;0.0;0.0;0.0;-72.5
5018;-897.0;-965.5;-630.0;-189.0;195.5;-556.5;0.0;0.0;0.0;-160.0
5019;-897.0;-1284.5;-576.5;-919.5;-606.5;-646.0;0.0;0.0;0.0;-160.0
5020;-897.0;-1284.5;-334.5;-972.0;-812.0;-646.0;0.0;0.0;0.0;-160.0
5021;-898.0;-1284.5;-325.0;-900.5;-811.5;-645.5;0.0;0.0;0.0;-80.5
5022;-898.0;-739.5;82.5;-811.5;-650.0;102.5;0.0;0.0;0.0;-143.5
5023;-223.0;26.0;352.0;-740.5;-648.5;179.5;0.0;0.0;0.0;-161.5
5024;161.5;936.0;183.0;-650.5;-650.0;231.0;0.0;0.0;0.0;105.0
5025;312.5;1175.0;0.0;-497.0;156.0;191.5;0.0;0.0;0.0;92.0
5026;357.5;1076.0;0.0;-270.5;277.0;188.5;0.0;0.0;0.0;-72.5
5027;377.0;789.5;201.5;8.5;36.0;183.5;0.0;0.0;0.0;-465.0
5028;496.0;70.5;6.5;608.0;-308.5;179.0;0.0;0.0;0.0;-634.0
5029;285.5;0.0;0.0;-111.0;-855.5;180.0;0.0;0.0;0.0;-642.0
5030;143.0;71.0;0.0;-325.5;-890.0;176.0;0.0;0.0;0.0;-642.0
5031;252.0;49.5;0.0;-179.0;-808.5;173.0;0.0;0.0;0.0;-642.0
5032;209.5;1.0;-143.5;-9.5;-489.0;204.5;0.0;0.0;0.0;-642.0
5033;237.0;82.0;-89.5;-316.0;185.0;229.0;0.0;0.0;0.0;-561.5
5034;193.0;28.0;79.5;-61.0;438.0;284.5;0.0;0.0;0.0;55.0
5035;225.5;-234.0;2.0;1158.5;211.0;278.5;0.0;0.0;0.0;274.0
5036;39.0;-324.5;93.0;1111.0;266.0;259.5;0.0;0.0;0.0;581.0
5037;-370.5;-322.0;98.0;794.0;210.5;114.5;0.0;0.0;0.0;579.0
5038;112.0;330.5;253.5;706.5;822.0;213.0;0.0;0.0;0.0;662.5
5039;584.0;536.5;211.5;517.0;735.0;246.0;0.0;0.0;0.0;684.0
5040;175.0;-187.0;-62.5;90.0;322.5;-66.5;0.0;0.0;0.0;241.5
5041;-158.0;-404.0;-369.5;41.5;-72.5;-557.5;0.0;0.0;0.0;119.0
5042;-473.0;-486.0;-695.0;-208.5;-531.5;-645.0;0.0;0.0;0.0;-72.0
5043;-683.5;-803.0;-811.5;-678.0;-809.5;-646.0;0.0;0.0;0.0;-78.5
5044;-897.0;-1266.0;-810.5;-811.0;-809.0;-645.5;0.0;0.0;0.0;340.5
5045;-597.0;-1217.5;-657.5;-875.0;-809.0;-645.0;0.0;0.0;0.0;0.0
5046;-98.0;-57.5;10.5;-971.0;-14.0;-645.0;0.0;0.0;0.0;-71.5
5047;463.0;80.5;74.0;-971.0;0.0;-423.0;0.0;0.0;0.0;-536.5
5048;569.5;240.0;87.5;-757.5;0.0;160.0;0.0;0.0;0.0;-642.0
5049;13.5;174.0;106.0;-271.0;0.0;276.5;0.0;0.0;0.0;-642.0
5050;0.0;166.5;223.0;0.0;0.0;300.0;0.0;6.5;0.0;-642.0
5051;75.0;113.5;241.5;189.0;0.0;319.0;0.0;0.5;0.0;-642.0
5052;73.5;52.0;125.5;810.5;0.0;302.5;0.0;129.5;0.0;-563.0
5053;182.5;-29.0;2.0;215.0;0.0;-145.0;0.0;84.0;0.0;-553.5
5054;103.0;-312.5;0.5;-496.0;0.0;-477.0;0.0;0.0;0.0;-642.0
5055;240.5;0.0;111.5;-936.0;0.0;-485.0;0.0;0.0;0.0;-642.0
5056;-58.5;106.0;54.5;-298.0;0.0;-485.0;0.0;1.5;0.0;-641.5
5057;-161.0;5.5;2.5;218.5;0.0;-246.0;0.0;-301.5;0.0;-594.5
5058;58.5;492.0;102.5;200.5;0.0;365.0;0.0;37.0;0.0;-34.5
5059;122.0;1018.0;218.0;274.0;0.0;402.0;0.0;108.0;0.0;221.0
5060;-126.0;357.0;243.5;341.0;0.0;355.0;0.0;124.0;0.0;231.5
5061;-613.5;184.5;94.5;352.0;0.0;336.0;0.0;157.0;0.0;200.5
5062;-362.5;526.0;521.5;427.5;0.0;314.5;0.0;203.5;0.0;202.5
5063;0.0;645.0;426.5;201.0;0.0;299.5;0.0;164.5;0.0;177.0
5064;-149.0;202.0;66.0;-186.5;0.0;-173.5;0.0;269.5;0.0;-109.5
5065;-662.5;174.5;38.0;-695.5;0.0;-646.0;0.0;289.0;0.0;-553.0
5066;-974.0;120.0;-222.5;-811.5;0.0;-646.0;0.0;-145.0;0.0;-639.5
5067;-1056.0;-371.5;-519.0;-873.0;0.0;-645.5;0.0;-397.0;0.0;-638.5
5068;-1055.5;-904.0;-646.5;-899.5;0.0;-645.0;0.0;-794.5;0.0;-638.5
5069;-1055.0;-337.5;-647.0;-811.0;0.0;-644.0;0.0;-810.0;0.0;-560.0
5070;-1055.5;89.0;-646.0;-289.5;0.0;-563.0;0.0;-810.5;0.0;41.5
5071;-269.0;587.5;-479.5;177.5;0.0;164.5;0.0;-573.5;0.0;248.0
5072;384.0;670.5;-43.0;245.0;0.0;237.5;0.0;-162.5;0.0;597.5
5073;994.5;0.0;0.0;269.5;0.0;273.5;0.0;-615.0;0.0;515.0
5074;950.0;0.0;0.0;270.5;0.0;177.5;0.0;-813.0;0.0;270.5
5075;866.0;142.0;187.5;152.5;0.0;159.5;0.0;-731.5;0.0;310.0
5076;557.0;66.0;360.0;238.0;0.0;142.0;0.0;59.0;0.0;124.0
5077;241.0;97.0;37.5;245.0;0.0;158.5;0.0;343.5;0.0;-375.0
5078;0.0;167.5;-610.0;232.0;0.0;136.5;0.0;-308.0;0.0;-481.0
5079;-98.5;-102.0;-807.5;205.0;0.0;-72.5;0.0;-624.5;0.0;-283.5
5080;-402.5;-468.5;-779.0;232.0;0.0;-467.0;0.0;-929.0;0.0;-80.5
5081;65.5;-30.0;11.5;235.0;0.0;103.0;0.0;-40.5;0.0;1.5
5082;95.5;0.0;487.0;171.0;0.0;200.5;0.0;195.0;0.0;136.0
5083;3.0;177.5;458.5;340.5;0.0;192.0;0.0;292.5;0.0;212.5
5084;112.0;153.0;427.5;215.0;0.0;195.0;0.0;814.5;0.0;196.5
5085;119.0;95.0;356.5;204.0;0.0;210.5;0.0;685.5;0.0;187.5
5086;368.5;611.0;636.0;285.5;0.0;454.0;0.0;806.0;0.0;338.0
5087;612.5;525.0;759.5;176.5;0.0;443.5;0.0;919.5;0.0;134.0
5088;-120.5;74.5;325.5;-186.5;0.0;-72.5;0.0;518.0;0.0;190.0
5089;-673.5;18.5;-172.5;-631.5;0.0;-315.0;0.0;81.5;0.0;90.0
5090;-1038.5;-266.0;-448.0;-710.5;0.0;-548.0;0.0;-379.5;0.0;-296.5
5091;-1057.0;-830.0;-708.0;-874.5;0.0;-644.0;0.0;-712.5;0.0;-631.0
5092;-1007.0;-968.0;-807.0;-970.5;0.0;-714.0;0.0;-962.5;0.0;-640.0
5093;-897.0;-668.0;-807.5;-667.0;0.0;-802.0;0.0;-971.0;0.0;-245.0
5094;-745.5;-647.0;-807.0;-279.0;0.0;-471.0;0.0;-971.0;0.0;144.5
5095;55.5;-505.5;-806.0;187.0;0.0;92.5;0.0;-890.0;0.0;221.5
5096;157.5;-178.5;-807.0;287.0;0.0;198.0;0.0;105.5;0.0;232.5
5097;181.0;237.5;-678.5;366.5;0.0;186.0;0.0;280.0;0.0;226.0
5098;281.5;191.5;-28.5;362.0;0.0;192.0;0.0;248.5;0.0;120.0
5099;349.5;89.0;288.5;344.0;0.0;146.0;0.0;199.5;0.0;117.0
5100;339.5;283.0;7.0;221.0;0.0;177.0;0.0;83.5;0.0;95.0
5101;336.5;84.5;0.0;197.0;0.0;179.0;0.0;-298.0;0.0;183.0
5102;348.5;0.0;0.0;223.0;0.0;244.0;1.0;-794.0;0.0;44.5
5103;232.5;-410.0;0.0;211.5;0.0;215.5;110.0;-813.0;0.0;-378.0
5104;202.0;-648.5;0.0;242.0;0.0;163.0;41.5;-730.0;0.0;-441.5
5105;216.5;36.5;0.0;282.5;0.0;211.0;0.0;82.5;0.0;42.5
5106;224.5;155.5;73.0;182.0;0.0;222.0;50.5;178.0;0.0;183.5
5107;208.5;119.5;132.0;187.0;0.0;204.5;105.5;174.0;0.0;558.5
5108;130.0;0.0;107.5;210.5;0.0;168.5;-0.5;183.5;0.0;637.0
5109;157.5;0.0;158.0;221.0;0.0;167.0;12.5;329.5;0.0;454.0
5110;227.5;678.5;290.5;172.0;0.0;424.0;294.5;703.5;0.0;510.5
5111;228.0;145.5;117.0;163.0;0.0;461.5;48.5;253.0;0.0;311.0
5112;122.0;167.5;-13.0;-186.5;0.0;116.0;260.0;-144.5;0.0;116.0
5113;49.5;61.0;-568.0;-745.5;0.0;-153.0;105.0;-633.0;0.0;114.5
5114;-97.5;-125.0;-562.5;-874.5;0.0;-569.5;-143.5;-723.5;0.0;-72.0
5115;-811.5;-553.5;-486.0;-971.0;0.0;-802.0;-393.0;-813.0;0.0;-231.5
5116;-1059.0;-959.0;-486.0;-900.0;0.0;-802.0;-484.0;-812.0;0.0;-544.5
5117;-1059.5;-968.0;-486.5;-811.0;0.0;-562.0;-637.5;-813.0;0.0;-563.0
5118;-1057.5;-861.0;-485.5;49.5;0.0;-95.5;-646.0;-85.0;0.0;-482.5
5119;-1027.0;-807.0;75.5;144.0;0.0;73.5;-517.5;157.5;0.0;92.5
5120;-76.0;-356.5;243.5;271.0;0.0;130.0;-245.5;300.0;0.0;234.5
5121;274.5;-21.0;294.0;361.0;0.0;140.5;110.5;205.5;0.0;284.0
5122;134.0;5.5;91.5;148.5;0.0;184.0;0.0;183.0;0.0;283.5
5123;208.5;181.0;4.5;138.0;0.0;189.5;3.5;117.5;0.0;151.5
5124;239.5;48.5;189.5;186.5;0.0;217.5;133.5;205.5;0.0;-304.0
5125;100.5;-22.5;4.0;232.0;0.0;234.0;193.0;205.5;0.0;-400.0
5126;72.0;-307.0;-125.0;206.5;0.0;210.5;89.0;-145.0;0.0;-642.0
5127;-473.0;-326.0;-314.5;247.0;0.0;123.0;0.0;-631.5;0.0;-642.0
5128;-383.0;-325.0;70.0;228.0;0.0;127.5;1.0;-487.5;0.0;-642.0
5129;0.0;97.0;148.5;193.5;0.0;194.0;105.5;90.0;0.0;-374.5
5130;402.0;269.0;169.0;335.0;0.0;179.5;189.5;212.5;0.0;130.5
5131;462.5;234.0;240.0;425.0;0.0;171.0;626.0;217.5;0.0;190.0
5132;332.5;212.5;278.0;366.5;0.0;233.5;219.0;199.0;0.0;215.0
5133;39.0;329.5;107.0;257.0;0.0;246.5;-72.0;192.5;0.0;205.0
5134;600.0;303.5;489.0;170.0;0.0;132.5;-79.5;141.5;0.0;137.5
5135;1204.5;91.0;241.5;175.0;0.0;187.0;121.0;175.5;0.0;-261.0
5136;704.5;-125.5;-188.0;93.5;0.0;181.0;95.0;198.5;0.0;-552.5
5137;-98.5;-672.5;-485.5;-392.5;0.0;191.0;58.5;91.5;0.0;-640.0
5138;-378.5;-808.0;-608.5;-811.5;0.0;-219.5;-355.0;-454.0;0.0;-640.0
5139;-573.0;-808.0;-806.5;-811.0;0.0;-792.0;-645.5;-955.5;0.0;-639.5
5140;-712.5;-737.0;-807.0;-944.0;0.0;-960.0;-485.5;-972.5;0.0;-638.5
5141;-736.5;-576.0;-806.5;-844.0;0.0;-810.5;-637.5;-492.0;0.0;-584.5
5142;-881.0;72.5;-508.5;-594.0;0.0;-809.0;-645.5;-162.5;0.0;85.0
5143;-897.0;366.0;104.5;126.0;0.0;-13.0;-646.0;139.0;0.0;302.5
5144;-897.0;368.5;131.0;376.5;5.5;134.5;-646.0;186.5;0.0;425.5
5145;-733.0;196.0;329.5;335.0;10.0;197.0;-166.0;191.0;0.0;444.5
5146;-112.5;105.5;352.0;314.0;43.5;214.0;-0.5;185.0;0.0;439.5
5147;391.0;178.5;197.5;238.0;10.0;155.5;61.5;180.0;0.0;442.5
5148;256.5;111.5;168.0;336.0;0.0;146.5;0.0;332.5;0.0;442.5
5149;51.5;1.5;243.0;319.0;0.0;0.0;-306.0;304.0;0.0;442.0
5150;0.0;-215.0;281.0;228.0;0.0;0.0;-2.0;215.5;0.0;284.5
5151;-435.5;-116.5;289.5;-186.0;2.0;-309.0;-306.0;209.0;0.0;-446.0
5152;-486.0;0.0;256.5;-632.0;1.5;0.0;-631.5;160.0;0.0;-641.5
5153;-392.0;210.5;201.5;-648.0;250.0;208.5;-566.0;260.0;0.0;-635.5
5154;53.5;564.5;201.0;-379.0;399.5;228.5;-171.5;367.0;0.0;28.0
5155;365.5;631.0;316.0;250.0;268.5;249.5;0.0;202.0;0.0;299.0
5156;195.5;232.5;242.0;357.0;174.0;208.0;0.0;250.0;0.0;302.5
5157;724.0;223.5;170.5;386.0;170.5;174.5;0.0;106.0;0.0;283.0
5158;1216.5;555.5;198.0;319.5;396.0;140.0;0.0;240.0;0.0;285.5
5159;885.0;297.5;215.5;172.5;117.5;104.5;0.0;194.0;0.0;209.0
5160;74.5;-363.0;-185.5;-188.5;167.5;151.5;-213.0;52.0;0.0;215.5
5161;-921.5;-789.0;-414.0;-550.5;160.5;181.0;-324.0;-154.5;0.0;216.0
5162;-1056.0;-931.0;-499.0;-825.5;-216.0;0.0;-232.5;-616.5;0.0;-203.0
5163;-1056.5;-1126.5;-807.5;-971.0;-782.0;-72.5;-465.0;-964.0;0.0;-552.0
5164;-1055.5;-1125.5;-807.0;-971.0;-1120.0;-473.0;-644.0;-973.0;0.0;-640.0
5165;-1057.0;-1265.0;-807.5;-971.0;-970.5;-562.5;113.0;-750.0;0.0;-402.5
5166;-1056.0;-103.0;-418.5;-747.5;-114.0;-651.0;263.0;-159.5;0.0;198.0
5167;-659.0;211.0;-83.5;2.0;196.0;-650.0;295.5;236.0;0.0;281.0
5168;96.0;551.5;154.5;235.0;217.5;-330.5;194.0;308.5;0.0;306.5
5169;775.0;797.0;183.5;190.0;184.0;-163.5;330.5;319.5;0.0;296.5
5170;1012.5;353.0;240.0;192.0;188.0;-163.0;238.5;143.5;0.0;83.5
5171;1014.0;134.0;232.0;160.0;166.5;-0.5;220.5;137.5;28.0;115.0
5172;673.0;100.5;192.0;281.0;218.0;0.0;225.0;191.0;0.0;333.5
5173;355.5;92.0;198.0;219.5;131.5;-525.5;292.0;236.0;0.0;-141.0
5174;342.5;160.0;209.0;255.5;-437.5;-810.0;253.0;216.5;0.0;-320.0
5175;148.5;174.0;212.0;287.0;-650.0;-810.0;228.0;184.5;82.5;-392.5
5176;234.0;110.5;144.5;226.5;-488.5;-331.0;247.0;136.5;-20.5;-634.0
5177;268.0;180.5;155.5;291.0;119.5;68.5;277.0;120.0;-44.0;101.5
5178;266.0;203.0;143.0;290.5;274.5;186.5;227.5;193.5;0.0;371.0
5179;307.5;371.5;130.5;247.0;459.5;180.0;224.5;264.0;0.0;306.5
5180;5.0;394.0;190.0;368.0;258.0;234.0;294.5;191.0;0.0;352.0
5181;4.0;242.0;181.5;183.0;201.0;187.5;-71.5;181.0;0.0;261.0
5182;186.0;345.5;244.5;180.0;311.0;367.0;-81.0;387.0;0.0;238.5
5183;249.5;299.0;203.5;261.5;198.5;401.5;-142.5;-104.0;0.0;269.0
5184;-57.5;-351.0;-328.0;194.5;330.5;159.5;-466.5;-152.0;0.0;280.0
5185;-387.5;-848.0;-788.0;0.0;188.0;0.0;-645.0;44.0;0.0;318.0
5186;-833.5;-1030.0;-655.5;-336.5;-609.0;-372.0;-485.5;0.0;0.0;291.0
5187;-1038.5;-1186.0;-708.5;-793.0;-790.0;-954.5;-636.5;-97.5;0.0;295.5
5188;-1055.0;-1146.0;-736.0;-658.5;-969.0;-969.5;-644.5;-185.5;0.0;-72.0
5189;-1056.5;-967.5;-709.0;-649.0;-970.0;-890.0;-486.0;46.5;0.0;-129.5
5190;-1055.0;-63.0;-735.5;-496.0;-969.5;14.0;0.0;0.0;0.0;67.0
5191;-429.0;185.0;-356.5;-487.0;-651.0;176.0;338.0;0.0;0.0;50.0
5192;249.5;244.0;211.5;-252.5;-246.0;211.0;317.0;0.0;0.0;93.0
5193;427.5;244.0;226.0;159.0;243.5;238.5;302.0;0.0;37.5;44.0
5194;502.5;193.0;239.0;262.5;318.0;191.0;303.5;0.0;22.5;-72.0
5195;441.5;292.0;334.0;263.5;268.5;118.5;215.5;-154.0;0.0;-72.0
5196;528.0;500.0;432.5;333.5;291.5;99.0;261.0;-163.0;34.0;-66.5
5197;9.5;719.0;314.5;185.0;143.0;175.5;344.5;-163.0;0.0;-291.5
5198;103.5;235.5;246.5;162.0;-755.5;228.0;290.0;-0.5;0.0;-531.5
5199;222.5;91.5;182.0;-187.0;-969.0;241.0;292.5;0.0;0.0;-560.0
5200;0.0;43.5;198.0;-630.5;-969.0;144.0;318.0;0.0;32.0;-564.5
5201;180.0;0.0;186.5;56.5;90.5;232.0;269.0;0.0;-2.5;-530.5
5202;113.5;133.0;200.5;208.0;284.0;212.5;297.0;0.0;141.0;-363.5
5203;68.5;766.0;143.5;336.5;184.0;248.5;327.5;0.0;231.5;155.5
5204;118.5;220.0;153.0;266.0;194.5;239.5;290.5;0.0;201.0;295.5
5205;127.5;233.0;162.0;203.0;140.5;227.0;254.0;0.0;196.5;295.5
5206;292.5;486.0;111.0;552.5;88.0;358.0;271.0;0.0;150.5;270.5
5207;360.0;494.5;86.0;479.0;136.5;354.5;254.5;1.0;0.0;199.5
5208;-55.5;20.0;-184.0;-79.5;-214.5;132.0;-218.0;80.5;154.0;241.5
5209;-573.0;-487.5;-628.5;-486.5;-701.5;110.5;-638.0;-452.0;233.5;291.0
5210;-922.0;-779.0;-647.0;-534.0;-810.5;-454.0;-718.5;-955.0;233.0;329.0
5211;-1055.0;-1039.0;-931.0;-936.0;-861.5;-949.5;-808.0;-973.0;208.0;258.5
5212;-1055.5;-1125.5;-968.0;-971.0;-1128.5;-965.0;-807.0;-974.5;0.0;0.0
5213;-906.5;-1125.5;-946.0;-829.5;-893.0;-832.0;-807.5;-973.0;-266.5;-545.0
5214;-897.0;-985.5;-140.0;-649.0;92.5;-60.5;-807.5;-973.5;-240.0;-533.5
5215;31.5;0.5;94.5;-648.0;588.5;133.5;-807.5;-812.0;-58.0;-527.0
5216;265.5;209.0;183.0;-649.0;712.0;153.5;-167.0;87.0;0.0;-518.0
5217;400.0;10.5;192.0;-26.0;724.5;124.0;340.0;381.5;0.0;-548.5
5218;227.5;27.5;120.5;217.5;32.0;190.5;342.0;212.0;-297.0;-511.0
5219;179.5;34.5;53.5;236.0;201.0;159.0;172.5;201.5;-435.0;-549.5
5220;154.5;274.0;79.0;273.0;233.5;152.0;264.5;328.5;-585.5;-579.5
5221;13.0;282.0;57.5;64.5;248.0;139.5;229.0;80.0;-421.5;-578.5
5222;309.0;44.5;55.5;-506.5;247.0;117.0;254.5;-455.0;-646.0;-566.5
5223;20.5;-3.5;0.0;-811.0;238.5;191.0;256.0;-723.0;-645.0;-546.0
5224;3.0;28.0;0.0;-478.0;224.5;130.0;178.5;-963.5;-582.0;-537.0
5225;230.0;267.0;4.5;51.5;74.0;111.0;145.5;-336.0;-483.0;-295.5
5226;286.5;353.5;245.5;159.0;3.0;148.5;298.5;389.5;-50.0;-68.0
5227;420.5;889.5;195.0;182.5;1077.0;200.0;358.0;1026.5;200.5;176.0
5228;343.5;611.5;202.0;243.0;338.0;124.5;406.0;972.5;214.5;327.5
5229;204.0;316.0;126.0;219.0;322.0;155.5;55.5;969.5;253.5;320.5
5230;694.0;414.0;437.5;486.5;396.5;186.5;0.0;813.5;149.0;283.0
5231;875.5;282.5;249.0;433.5;96.5;164.0;-306.5;352.5;126.5;264.0
5232;138.5;-69.5;109.0;-187.5;-408.5;-72.0;-468.0;197.5;521.5;156.0
5233;-354.0;-703.5;79.0;-774.0;-961.5;-317.5;-798.0;131.0;165.0;-553.5
5234;-727.0;-995.5;0.0;-873.0;-1040.5;-773.0;-805.5;-73.0;266.0;-641.5
5235;-1037.0;-1125.5;-616.0;-970.5;-1129.0;-965.5;-806.0;-462.0;285.0;-642.0
5236;-1054.5;-1006.0;-807.5;-874.5;-1129.0;-965.0;-804.0;-956.0;142.0;-547.0
5237;-601.5;-807.5;-958.5;40.0;-1074.0;-900.0;-805.0;-973.5;134.0;-13.0
5238;-255.0;-406.0;-968.0;198.5;-109.5;-23.5;-646.5;-333.5;0.0;310.0
5239;91.5;-110.0;-355.0;239.5;131.0;161.0;-86.5;48.5;0.0;401.0
5240;870.5;162.5;-2.0;318.5;182.5;188.5;146.5;192.0;0.0;423.0
5241;1165.5;484.5;320.0;304.0;271.5;150.5;334.0;189.0;0.0;301.5
5242;226.5;292.5;233.0;164.0;201.5;163.0;378.0;134.5;0.0;164.0
5243;346.0;443.5;93.0;189.0;140.5;112.0;317.5;85.5;0.0;105.0
5244;776.0;710.0;202.5;159.0;201.0;124.5;249.5;160.0;0.0;-116.0
5245;573.0;803.0;171.5;129.0;207.0;114.5;255.5;141.0;0.0;-478.5
5246;493.5;583.5;-122.0;210.0;238.0;156.5;195.0;-147.0;0.0;-472.5
5247;282.5;653.5;-469.5;264.5;244.5;105.5;164.0;-479.5;0.0;-378.5
5248;262.0;257.0;-181.0;197.0;248.5;184.5;249.0;-487.5;0.0;-470.5
5249;198.5;146.0;-447.5;230.0;121.0;194.0;228.0;-487.5;0.0;100.0
5250;330.5;161.0;131.5;303.5;325.5;117.5;318.0;52.0;0.0;201.5
5251;532.0;129.0;310.5;619.5;487.5;176.0;650.5;94.0;0.0;435.0
5252;332.0;103.5;271.5;482.5;224.0;186.5;522.5;115.0;0.0;701.0
5253;211.5;91.5;148.0;328.0;167.0;221.5;-146.0;216.0;0.0;612.0
5254;470.5;689.5;526.0;491.5;259.0;234.0;-162.0;191.0;0.0;585.5
5255;801.5;443.0;463.0;223.0;332.0;208.5;46.0;508.0;0.0;333.5
5256;113.0;51.0;381.5;-287.0;-41.5;108.0;-213.5;229.5;-72.5;151.5
5257;0.0;0.0;439.0;-648.0;-975.0;38.0;-938.5;174.0;-307.5;129.0
5258;-192.0;0.0;210.5;-773.0;-1129.0;-672.0;-964.0;-73.0;-484.5;-144.5
5259;-910.0;0.0;-431.5;-970.0;-1129.0;-878.0;-964.0;-390.5;-484.0;-473.5
5260;-1055.5;-641.0;-334.5;-818.5;-1128.0;-965.0;-728.5;-641.5;-484.0;-482.0
5261;-1055.0;-807.0;-325.0;-952.5;-1036.5;-895.0;-440.5;-649.0;20.0;-321.5
5262;-684.0;-110.0;-171.0;-534.5;-8.5;-116.5;46.0;-650.0;134.5;-322.0
5263;97.0;169.5;-162.0;99.0;190.5;209.5;297.0;225.5;216.5;53.5
5264;327.0;261.5;-540.5;212.0;154.5;206.5;299.0;374.0;239.5;302.0
5265;778.0;337.5;-343.0;360.0;177.0;153.5;377.0;-146.5;27.0;0.0
5266;890.0;258.0;-609.5;203.5;186.0;201.0;304.5;-632.0;0.0;-224.5
5267;789.5;170.5;-432.0;206.0;189.5;183.0;285.5;-650.0;-73.0;-477.0
5268;827.0;145.5;-161.5;150.5;252.0;207.5;273.0;-650.0;-52.0;-483.0
5269;628.5;-183.5;-224.0;162.5;206.0;-145.5;308.0;-650.0;-149.0;-483.0
5270;517.0;-488.0;-531.0;188.0;123.0;-324.5;394.0;-650.0;-103.0;-322.5
5271;319.0;-488.0;-932.0;162.5;286.0;49.0;321.0;-650.0;0.0;-321.5
5272;240.0;-488.0;-512.5;154.5;245.5;208.5;343.0;-648.0;0.0;-390.0
5273;205.5;-287.5;-270.5;193.0;192.5;209.0;260.5;-647.0;66.5;-401.0
5274;241.0;0.0;134.0;170.5;209.5;179.5;339.0;-343.5;229.0;-131.0
5275;180.0;0.0;313.0;179.5;275.5;218.5;282.5;100.5;420.0;254.5
5276;90.5;45.5;545.5;219.0;297.0;198.0;274.5;721.0;273.5;509.0
5277;74.5;255.0;370.5;275.5;252.0;177.5;111.5;701.0;238.5;375.0
5278;63.0;683.5;526.0;487.5;239.5;304.5;100.0;300.0;137.5;300.5
5279;204.5;889.5;347.0;333.5;92.5;326.0;65.5;176.0;115.5;277.5
5280;110.0;220.0;-64.0;-309.0;-216.5;92.5;-73.0;-147.5;219.0;269.0
5281;79.0;0.0;-800.5;-971.0;-640.0;0.0;-81.5;-632.5;387.5;-143.5
5282;-14.0;0.0;-968.0;-971.0;-792.5;-671.5;-145.5;-649.5;-205.0;-392.0
5283;-816.5;-441.0;-818.0;-970.5;-1040.5;-967.0;-539.0;-650.0;-456.0;-387.5
5284;-1062.0;-867.5;-808.0;-970.0;-1128.5;-808.0;-804.0;-648.0;-543.0;-480.0
5285;-992.5;-968.0;-623.5;-913.0;-912.0;-956.5;-647.0;-647.5;-122.5;-481.5
5286;-903.5;-968.0;-182.5;-487.0;0.0;-965.0;-323.5;-647.5;205.0;70.5
5287;-902.0;-826.5;82.5;-58.5;127.5;-168.5;-80.0;23.0;233.0;222.5
5288;-263.0;-202.5;170.5;201.0;192.0;183.5;84.5;312.0;427.0;276.5
5289;0.0;45.0;6.0;301.5;155.5;247.5;46.5;344.5;367.0;293.5
5290;-72.5;103.5;171.5;196.0;106.5;282.5;-308.0;166.0;99.0;167.0
5291;-324.0;147.5;211.5;123.5;137.0;97.5;-162.5;86.5;-426.5;38.0
5292;-241.0;250.5;219.5;111.0;136.5;231.0;115.0;263.5;-341.0;-446.0
5293;-155.5;-120.0;180.5;173.5;137.0;224.0;116.5;149.5;-280.0;-483.0
5294;1.0;-324.5;99.5;196.0;228.5;187.5;107.0;462.0;-362.5;-397.5
5295;-148.5;-325.0;-287.5;166.0;153.5;151.0;-144.0;437.5;-383.0;-368.5
5296;-163.0;-19.5;-179.0;93.5;78.5;162.0;-162.0;168.5;-387.0;-372.5
5297;-10.5;0.0;217.5;162.0;146.5;189.5;307.0;282.0;-200.5;-189.5
5298;0.0;0.0;212.0;126.0;175.0;191.5;336.0;256.5;335.0;231.0
5299;4.0;0.0;313.0;393.5;131.5;257.5;291.0;279.5;498.5;571.5
5300;251.5;0.0;300.0;372.0;188.5;253.5;198.0;251.0;454.0;726.5
5301;250.5;0.0;235.5;321.0;118.0;168.0;226.0;224.5;258.0;704.5
5302;511.5;643.0;272.0;250.5;112.5;249.0;127.5;184.5;191.0;669.5
5303;1011.5;344.0;256.0;205.5;43.0;282.5;226.0;129.5;230.5;313.5
5304;270.0;0.0;-137.5;-187.5;-5.5;166.0;136.0;-146.5;239.5;316.0
5305;142.5;-125.0;-549.0;-631.5;-630.5;65.0;98.5;-325.0;233.5;262.5
5306;65.5;-325.0;-710.5;-860.5;-1109.0;-144.5;59.5;-468.5;-145.0;-142.5
